;cod_municipio;municipio;estado;regiao
405;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
406;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
407;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
408;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
409;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
410;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
411;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
412;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
413;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
414;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
415;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
416;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
417;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
418;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
419;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
420;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
421;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
422;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
423;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
424;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
425;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
426;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
427;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
428;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
429;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
430;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
431;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
432;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
433;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
434;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
435;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
436;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
437;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
438;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
439;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
440;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
441;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
442;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
443;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
444;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
445;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
446;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
447;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
448;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
449;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
450;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
451;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
452;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
453;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
454;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
455;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
456;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
457;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
458;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
459;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
460;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
461;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
462;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
463;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
464;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
465;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
466;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
467;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
468;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
469;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
470;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
471;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
472;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
473;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
474;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
475;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
476;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
477;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
478;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
479;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
480;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
481;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
482;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
483;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
484;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
485;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
486;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
487;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
488;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
489;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
490;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
491;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
492;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
493;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
494;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
495;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
496;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
497;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
498;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
499;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
500;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
501;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
502;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
503;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
504;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
505;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
506;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
507;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
508;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
509;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
510;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
511;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
512;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
513;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
514;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
515;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
516;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
517;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
518;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
519;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
520;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
521;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
522;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
523;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
524;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
525;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
526;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
527;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
528;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
529;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
530;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
531;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
532;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
533;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
534;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
535;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
536;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
537;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
538;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
539;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
540;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
541;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
542;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
543;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
544;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
545;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
546;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
547;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
548;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
549;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
550;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
551;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
552;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
553;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
554;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
555;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
556;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
557;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
558;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
559;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
560;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
561;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
562;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
563;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
564;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
565;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
566;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
567;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
568;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
569;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
570;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
571;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
572;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
573;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
574;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
575;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
576;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
577;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
578;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
579;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
580;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
581;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
582;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
583;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
584;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
585;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
586;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
587;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
588;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
589;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
590;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
591;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
592;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
593;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
594;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
595;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
596;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
597;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
598;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
599;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
600;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
601;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
602;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
603;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
604;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
605;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
606;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
607;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
608;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
609;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
610;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
611;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
612;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
613;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
614;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
615;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
616;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
617;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
618;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
619;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
620;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
621;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
622;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
623;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
624;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
625;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
626;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
627;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
628;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
629;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
630;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
631;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
632;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
633;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
634;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
635;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
636;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
637;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
638;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
639;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
640;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
641;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
642;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
643;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
644;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
645;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
646;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
647;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
648;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
649;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
650;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
651;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
652;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
653;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
654;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
655;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
656;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
657;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
658;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
659;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
660;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
661;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
662;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
663;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
664;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
665;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
666;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
667;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
668;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
669;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
670;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
671;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
672;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
673;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
674;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
675;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
676;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
677;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
678;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
679;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
680;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
681;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
682;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
683;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
684;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
685;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
686;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
687;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
688;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
689;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
690;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
691;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
692;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
693;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
694;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
695;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
696;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
697;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
698;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
699;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
700;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
701;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
702;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
703;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
704;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
705;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
706;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
707;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
708;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
709;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
710;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
711;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
712;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
713;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
714;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
715;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
716;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
717;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
718;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
719;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
720;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
721;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
722;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
723;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
724;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
725;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
726;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
727;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
728;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
729;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
730;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
731;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
732;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
733;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
734;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
735;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
736;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
737;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
738;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
739;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
740;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
741;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
742;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
743;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
744;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
745;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
746;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
747;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
748;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
749;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
750;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
751;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
752;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
753;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
754;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
755;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
756;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
757;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
758;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
759;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
760;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
761;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
762;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
763;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
764;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
765;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
766;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
767;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
768;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
769;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
770;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
771;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
772;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
773;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
774;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
775;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
776;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
777;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
778;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
779;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
780;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
781;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
782;5300108.0;Brasília (DF);Distrito Federal;Centro-Oeste
