,CODIGO_CURSO,NUM_ALUNOS_MATRICULADOS,NUM_ALUNOS_CONCLUINTES,RECURSOS
726,40943.0,243.0,38.0,12.0
727,41669.0,0.0,0.0,12.0
728,42118.0,0.0,0.0,12.0
729,42313.0,171.0,27.0,12.0
730,42362.0,384.0,58.0,12.0
731,43080.0,0.0,0.0,12.0
732,45693.0,138.0,27.0,12.0
733,45735.0,42.0,4.0,12.0
734,50164.0,3.0,2.0,12.0
735,50298.0,7.0,5.0,12.0
736,50302.0,189.0,42.0,12.0
737,50304.0,22.0,9.0,12.0
738,57446.0,109.0,20.0,12.0
739,57502.0,18.0,3.0,12.0
740,57504.0,11.0,5.0,12.0
741,57508.0,0.0,0.0,12.0
742,57706.0,111.0,15.0,12.0
743,57714.0,38.0,8.0,12.0
744,64877.0,51.0,12.0,12.0
745,66129.0,167.0,35.0,12.0
746,66131.0,425.0,69.0,12.0
747,68172.0,39.0,9.0,12.0
748,68237.0,79.0,20.0,12.0
749,68243.0,113.0,17.0,12.0
750,68245.0,80.0,16.0,12.0
751,70604.0,130.0,31.0,12.0
752,71413.0,133.0,11.0,12.0
753,72777.0,133.0,31.0,12.0
754,72827.0,0.0,0.0,12.0
755,72828.0,0.0,0.0,12.0
756,75926.0,71.0,4.0,12.0
757,75934.0,7.0,4.0,12.0
758,88562.0,299.0,44.0,12.0
759,88564.0,148.0,23.0,12.0
760,89134.0,261.0,53.0,12.0
761,89234.0,0.0,0.0,12.0
762,89238.0,16.0,4.0,12.0
763,98110.0,0.0,0.0,12.0
764,98118.0,107.0,18.0,12.0
765,98128.0,312.0,38.0,12.0
766,98130.0,99.0,22.0,12.0
767,98307.0,106.0,30.0,12.0
768,98308.0,227.0,46.0,12.0
769,98309.0,3.0,0.0,12.0
770,103006.0,0.0,0.0,12.0
771,106759.0,2.0,2.0,12.0
772,106910.0,249.0,58.0,12.0
773,106912.0,115.0,21.0,12.0
774,106914.0,101.0,19.0,12.0
775,112356.0,69.0,15.0,12.0
776,119830.0,1.0,1.0,12.0
777,121110.0,74.0,26.0,12.0
778,122821.0,214.0,39.0,12.0
779,123242.0,34.0,2.0,12.0
780,301109.0,71.0,10.0,12.0
781,1105328.0,98.0,15.0,12.0
782,1105330.0,322.0,52.0,12.0
783,1105331.0,138.0,28.0,12.0
784,1105571.0,1.0,1.0,12.0
785,1105777.0,0.0,0.0,12.0
786,1107981.0,95.0,31.0,12.0
787,1115906.0,105.0,32.0,12.0
788,1115907.0,86.0,24.0,12.0
789,1115909.0,4.0,3.0,12.0
790,1115910.0,24.0,2.0,12.0
791,1115914.0,0.0,0.0,12.0
792,1116795.0,66.0,18.0,12.0
793,1116797.0,77.0,17.0,12.0
794,1116798.0,133.0,30.0,12.0
795,1117530.0,113.0,34.0,12.0
796,1120574.0,60.0,0.0,12.0
797,1120575.0,52.0,0.0,12.0
798,1120580.0,24.0,0.0,12.0
799,1120581.0,40.0,0.0,12.0
800,1127016.0,3.0,2.0,12.0
801,1127023.0,5.0,1.0,12.0
802,1127024.0,0.0,0.0,12.0
803,1127100.0,59.0,6.0,12.0
804,1127914.0,20.0,3.0,12.0
805,1129532.0,1.0,1.0,12.0
806,1129533.0,3.0,1.0,12.0
807,1129806.0,28.0,8.0,12.0
808,1133074.0,50.0,0.0,12.0
809,1133075.0,33.0,0.0,12.0
810,1133749.0,36.0,2.0,12.0
811,1153962.0,56.0,7.0,12.0
812,1168445.0,54.0,8.0,12.0
813,1168449.0,50.0,19.0,12.0
814,1168523.0,98.0,10.0,12.0
815,1172253.0,133.0,54.0,12.0
816,1181260.0,223.0,31.0,12.0
817,1182147.0,36.0,2.0,12.0
818,1182347.0,155.0,14.0,12.0
819,1185669.0,4.0,1.0,12.0
820,1187279.0,87.0,23.0,12.0
821,1190154.0,60.0,7.0,12.0
822,1190503.0,600.0,92.0,12.0
823,1257566.0,62.0,3.0,12.0
824,1264481.0,33.0,2.0,12.0
825,1264482.0,59.0,2.0,12.0
826,1264523.0,132.0,57.0,12.0
827,1268886.0,61.0,23.0,12.0
828,1279808.0,187.0,40.0,12.0
829,1284117.0,94.0,0.0,12.0
830,1293037.0,0.0,0.0,12.0
831,1319158.0,28.0,3.0,12.0
832,1364091.0,21.0,6.0,12.0
833,1404867.0,22.0,0.0,12.0
834,1404868.0,30.0,0.0,12.0
835,1404869.0,3.0,0.0,12.0
836,1424963.0,40.0,0.0,12.0
837,1424964.0,51.0,0.0,12.0
838,1425230.0,244.0,0.0,12.0
839,1425231.0,174.0,0.0,12.0
840,1425248.0,26.0,4.0,12.0
841,1452088.0,44.0,0.0,12.0
842,1453942.0,36.0,0.0,12.0
843,1465554.0,39.0,0.0,12.0
844,1465650.0,51.0,0.0,12.0
845,1465651.0,24.0,0.0,12.0
846,1465652.0,7.0,0.0,12.0
847,1465670.0,21.0,0.0,12.0
848,1465671.0,26.0,0.0,12.0
849,1467924.0,12.0,0.0,12.0
850,1468785.0,14.0,0.0,12.0
851,1469599.0,13.0,0.0,12.0
852,1222.0,206.0,22.0,8.0
853,1223.0,54.0,8.0,8.0
854,1224.0,14.0,1.0,8.0
855,1225.0,257.0,23.0,8.0
856,1227.0,425.0,59.0,8.0
857,1230.0,1716.0,253.0,8.0
858,1232.0,167.0,20.0,8.0
859,1233.0,227.0,38.0,8.0
860,1237.0,971.0,151.0,8.0
861,1240.0,140.0,40.0,8.0
862,1242.0,74.0,22.0,8.0
863,1253.0,279.0,41.0,8.0
864,1261.0,108.0,13.0,8.0
865,22932.0,293.0,44.0,8.0
866,26073.0,387.0,57.0,8.0
867,27498.0,233.0,38.0,10.0
868,29336.0,121.0,15.0,8.0
869,29595.0,620.0,83.0,8.0
870,29738.0,60.0,7.0,8.0
871,31044.0,0.0,0.0,8.0
872,31419.0,491.0,70.0,7.0
873,32842.0,852.0,147.0,8.0
874,33262.0,102.0,16.0,8.0
875,38429.0,196.0,36.0,8.0
876,38431.0,110.0,17.0,8.0
877,38433.0,44.0,6.0,8.0
878,38439.0,28.0,5.0,8.0
879,40103.0,281.0,21.0,8.0
880,40700.0,29.0,2.0,8.0
881,40717.0,116.0,20.0,8.0
882,40720.0,70.0,13.0,8.0
883,57702.0,342.0,26.0,8.0
884,57728.0,190.0,32.0,8.0
885,64819.0,52.0,9.0,8.0
886,64822.0,162.0,15.0,8.0
887,72462.0,68.0,10.0,8.0
888,80670.0,192.0,12.0,8.0
889,80675.0,132.0,11.0,8.0
890,80681.0,0.0,0.0,8.0
891,90237.0,285.0,24.0,8.0
892,91921.0,34.0,11.0,8.0
893,96103.0,785.0,147.0,8.0
894,96105.0,80.0,24.0,8.0
895,96107.0,47.0,11.0,8.0
896,98393.0,470.0,43.0,8.0
897,102859.0,93.0,28.0,8.0
898,102861.0,74.0,24.0,8.0
899,106617.0,862.0,85.0,8.0
900,112239.0,273.0,63.0,8.0
901,116200.0,144.0,21.0,8.0
902,116202.0,38.0,9.0,8.0
903,1114767.0,94.0,7.0,8.0
904,1114784.0,40.0,11.0,8.0
905,1114857.0,117.0,4.0,8.0
906,1114863.0,134.0,22.0,8.0
907,1115208.0,624.0,82.0,8.0
908,1115224.0,431.0,54.0,8.0
909,1116231.0,92.0,11.0,8.0
910,1116731.0,265.0,39.0,8.0
911,1116735.0,154.0,43.0,8.0
912,1116755.0,142.0,28.0,8.0
913,1119932.0,98.0,16.0,8.0
914,1121183.0,138.0,28.0,8.0
915,1121184.0,115.0,5.0,8.0
916,1121217.0,49.0,3.0,8.0
917,1121293.0,69.0,6.0,8.0
918,1121421.0,110.0,12.0,8.0
919,1121422.0,9.0,3.0,8.0
920,1121529.0,51.0,6.0,8.0
921,1121615.0,151.0,25.0,8.0
922,1134486.0,173.0,37.0,8.0
923,1149061.0,36.0,19.0,8.0
924,1149146.0,150.0,17.0,8.0
925,1149177.0,73.0,21.0,8.0
926,1158908.0,34.0,0.0,8.0
927,1158926.0,296.0,0.0,8.0
928,1170874.0,74.0,1.0,8.0
929,1178918.0,28.0,5.0,8.0
930,1178926.0,63.0,3.0,8.0
931,1178929.0,23.0,11.0,8.0
932,1178939.0,71.0,12.0,8.0
933,1179043.0,128.0,13.0,8.0
934,1179052.0,228.0,28.0,8.0
935,1182608.0,181.0,34.0,8.0
936,1189846.0,134.0,8.0,8.0
937,1189853.0,140.0,28.0,8.0
938,1265420.0,448.0,35.0,8.0
939,1266999.0,128.0,22.0,8.0
940,1285028.0,68.0,11.0,8.0
941,1332180.0,68.0,0.0,8.0
942,1332181.0,232.0,0.0,8.0
943,1332183.0,54.0,0.0,8.0
944,1332184.0,84.0,0.0,8.0
945,1332185.0,32.0,0.0,8.0
946,1349098.0,36.0,0.0,8.0
947,1349449.0,17.0,0.0,8.0
948,1349450.0,58.0,0.0,8.0
949,1349451.0,29.0,0.0,8.0
950,1363828.0,113.0,6.0,8.0
951,1363830.0,79.0,2.0,8.0
952,1387319.0,11.0,0.0,8.0
953,1397773.0,217.0,0.0,8.0
954,1408512.0,4.0,0.0,8.0
955,1438642.0,15.0,0.0,8.0
956,1438644.0,29.0,0.0,8.0
957,1438645.0,3.0,0.0,8.0
958,1438646.0,24.0,0.0,8.0
959,1458231.0,5.0,0.0,8.0
960,1478081.0,36.0,0.0,8.0
961,1478082.0,17.0,0.0,8.0
962,1479188.0,19.0,0.0,8.0
963,1481762.0,30.0,0.0,8.0
964,5000201.0,422.0,40.0,8.0
965,5000722.0,174.0,12.0,8.0
966,1511.0,161.0,63.0,5.0
967,1512.0,8.0,6.0,5.0
968,1513.0,9.0,2.0,5.0
969,1515.0,56.0,17.0,5.0
970,1516.0,266.0,41.0,5.0
971,1517.0,75.0,25.0,5.0
972,1518.0,740.0,90.0,5.0
973,1523.0,30.0,17.0,5.0
974,1526.0,65.0,26.0,5.0
975,1530.0,17.0,0.0,5.0
976,1531.0,658.0,144.0,5.0
977,1534.0,210.0,48.0,5.0
978,45497.0,17.0,16.0,5.0
979,49991.0,35.0,24.0,4.0
980,49996.0,1.0,1.0,5.0
981,64838.0,122.0,35.0,5.0
982,89467.0,128.0,29.0,5.0
983,90207.0,127.0,21.0,5.0
984,103186.0,28.0,16.0,5.0
985,301513.0,21.0,5.0,5.0
986,1265977.0,24.0,3.0,5.0
987,1279299.0,158.0,0.0,5.0
988,1304778.0,106.0,80.0,5.0
989,1415579.0,15.0,0.0,5.0
990,1415581.0,64.0,0.0,5.0
991,1415582.0,76.0,0.0,5.0
992,1457522.0,41.0,0.0,5.0
993,1457525.0,46.0,0.0,5.0
994,1457528.0,8.0,0.0,5.0
995,1457529.0,32.0,0.0,5.0
996,1457530.0,33.0,0.0,5.0
997,1457531.0,10.0,0.0,5.0
998,1457532.0,14.0,0.0,5.0
999,1457534.0,8.0,0.0,5.0
1000,1457537.0,18.0,0.0,5.0
1001,1457540.0,33.0,0.0,5.0
1002,1457542.0,12.0,0.0,5.0
1003,1457899.0,31.0,0.0,5.0
1004,5001348.0,1.0,1.0,5.0
1005,5001349.0,0.0,0.0,5.0
1006,5001350.0,1.0,1.0,5.0
1007,1624.0,103.0,33.0,11.0
1008,1626.0,55.0,16.0,11.0
1009,1627.0,204.0,44.0,11.0
1010,1628.0,218.0,22.0,11.0
1011,1629.0,845.0,124.0,11.0
1012,1630.0,174.0,50.0,11.0
1013,1631.0,203.0,40.0,11.0
1014,1632.0,83.0,14.0,11.0
1015,1634.0,620.0,144.0,11.0
1016,1635.0,662.0,123.0,11.0
1017,1636.0,87.0,13.0,11.0
1018,1637.0,82.0,12.0,11.0
1019,1638.0,78.0,15.0,11.0
1020,1641.0,92.0,24.0,11.0
1021,1642.0,2265.0,436.0,11.0
1022,1643.0,68.0,18.0,11.0
1023,1644.0,79.0,16.0,11.0
1024,1646.0,132.0,17.0,11.0
1025,1648.0,222.0,52.0,11.0
1026,1650.0,106.0,16.0,11.0
1027,1651.0,87.0,16.0,11.0
1028,1652.0,640.0,90.0,11.0
1029,1653.0,271.0,52.0,11.0
1030,1654.0,1623.0,340.0,11.0
1031,1659.0,120.0,23.0,11.0
1032,1660.0,196.0,18.0,11.0
1033,21863.0,186.0,40.0,11.0
1034,21865.0,65.0,19.0,11.0
1035,32845.0,329.0,85.0,11.0
1036,35048.0,225.0,69.0,11.0
1037,43069.0,56.0,10.0,11.0
1038,47662.0,774.0,146.0,11.0
1039,52189.0,113.0,28.0,11.0
1040,52192.0,532.0,90.0,11.0
1041,52196.0,116.0,23.0,11.0
1042,52225.0,67.0,11.0,11.0
1043,52589.0,108.0,20.0,11.0
1044,111476.0,198.0,45.0,11.0
1045,116075.0,1.0,1.0,11.0
1046,119592.0,71.0,2.0,11.0
1047,301624.0,126.0,49.0,11.0
1048,301638.0,24.0,5.0,11.0
1049,301641.0,132.0,21.0,11.0
1050,301646.0,41.0,7.0,11.0
1051,321865.0,92.0,12.0,11.0
1052,352189.0,48.0,12.0,11.0
1053,352225.0,24.0,4.0,11.0
1054,1154703.0,90.0,17.0,11.0
1055,1164641.0,0.0,0.0,11.0
1056,1164688.0,0.0,0.0,11.0
1057,1164690.0,0.0,0.0,11.0
1058,1169520.0,118.0,23.0,11.0
1059,1187681.0,176.0,29.0,11.0
1060,1187689.0,29.0,22.0,11.0
1061,1262906.0,211.0,37.0,11.0
1062,1310841.0,195.0,27.0,11.0
1063,1374846.0,269.0,0.0,11.0
1064,1374847.0,104.0,0.0,11.0
1065,1374865.0,112.0,0.0,11.0
1066,1374867.0,137.0,0.0,11.0
1067,1417101.0,69.0,0.0,11.0
1068,1452616.0,37.0,0.0,11.0
1069,1716.0,22.0,10.0,11.0
1070,1717.0,81.0,15.0,11.0
1071,1718.0,415.0,87.0,11.0
1072,1721.0,156.0,11.0,11.0
1073,1724.0,259.0,49.0,11.0
1074,1725.0,651.0,92.0,11.0
1075,1726.0,296.0,87.0,11.0
1076,1727.0,240.0,39.0,11.0
1077,1728.0,483.0,129.0,11.0
1078,1729.0,371.0,66.0,11.0
1079,1734.0,219.0,45.0,11.0
1080,1735.0,92.0,14.0,11.0
1081,1736.0,997.0,140.0,11.0
1082,1738.0,39.0,5.0,11.0
1083,1740.0,160.0,23.0,11.0
1084,1741.0,292.0,61.0,11.0
1085,1749.0,0.0,0.0,11.0
1086,1750.0,94.0,13.0,11.0
1087,1752.0,121.0,21.0,11.0
1088,1753.0,90.0,34.0,11.0
1089,1754.0,0.0,0.0,11.0
1090,1757.0,36.0,1.0,11.0
1091,1758.0,26.0,1.0,11.0
1092,1762.0,59.0,15.0,11.0
1093,1770.0,127.0,36.0,11.0
1094,1772.0,132.0,17.0,11.0
1095,1773.0,52.0,13.0,11.0
1096,1774.0,116.0,28.0,11.0
1097,1780.0,64.0,20.0,11.0
1098,1781.0,0.0,0.0,11.0
1099,1782.0,84.0,24.0,11.0
1100,1786.0,403.0,64.0,11.0
1101,18475.0,207.0,32.0,11.0
1102,18477.0,182.0,34.0,11.0
1103,18478.0,180.0,17.0,11.0
1104,18480.0,0.0,0.0,11.0
1105,18481.0,232.0,37.0,11.0
1106,18482.0,26.0,10.0,11.0
1107,18483.0,129.0,22.0,11.0
1108,18484.0,467.0,96.0,11.0
1109,20948.0,45.0,6.0,11.0
1110,20949.0,208.0,44.0,11.0
1111,20957.0,68.0,18.0,11.0
1112,24815.0,14.0,0.0,11.0
1113,26016.0,198.0,44.0,11.0
1114,29604.0,135.0,11.0,11.0
1115,33283.0,22.0,5.0,11.0
1116,34661.0,164.0,27.0,11.0
1117,47663.0,373.0,64.0,11.0
1118,57548.0,81.0,12.0,11.0
1119,64832.0,112.0,20.0,11.0
1120,64836.0,151.0,27.0,11.0
1121,65996.0,33.0,10.0,11.0
1122,66005.0,81.0,14.0,11.0
1123,66008.0,92.0,23.0,11.0
1124,73086.0,73.0,24.0,11.0
1125,73295.0,90.0,25.0,11.0
1126,73298.0,56.0,14.0,11.0
1127,73302.0,57.0,14.0,11.0
1128,86476.0,162.0,26.0,11.0
1129,86484.0,28.0,10.0,11.0
1130,88496.0,44.0,13.0,11.0
1131,88502.0,65.0,12.0,11.0
1132,88504.0,17.0,0.0,11.0
1133,98341.0,0.0,0.0,11.0
1134,98359.0,270.0,47.0,11.0
1135,98361.0,97.0,16.0,11.0
1136,98373.0,28.0,8.0,11.0
1137,102930.0,0.0,0.0,11.0
1138,102946.0,0.0,0.0,11.0
1139,111736.0,1.0,1.0,11.0
1140,111738.0,76.0,14.0,11.0
1141,111740.0,42.0,13.0,11.0
1142,111744.0,143.0,35.0,11.0
1143,115478.0,15.0,12.0,11.0
1144,115482.0,264.0,57.0,11.0
1145,115484.0,46.0,16.0,11.0
1146,115500.0,26.0,16.0,11.0
1147,115512.0,20.0,6.0,11.0
1148,1029381.0,78.0,18.0,11.0
1149,1107869.0,38.0,13.0,11.0
1150,1109501.0,190.0,26.0,11.0
1151,1133188.0,69.0,14.0,11.0
1152,1133198.0,482.0,107.0,11.0
1153,1214056.0,168.0,42.0,11.0
1154,1265988.0,19.0,0.0,11.0
1155,1266269.0,98.0,23.0,11.0
1156,1279396.0,0.0,0.0,11.0
1157,1312996.0,52.0,6.0,11.0
1158,1879.0,538.0,79.0,9.0
1159,1880.0,56.0,13.0,9.0
1160,1881.0,41.0,9.0,9.0
1161,1882.0,106.0,20.0,9.0
1162,1883.0,372.0,73.0,9.0
1163,1885.0,97.0,23.0,9.0
1164,1886.0,680.0,133.0,9.0
1165,1887.0,78.0,14.0,9.0
1166,1888.0,3430.0,648.0,9.0
1167,1890.0,307.0,51.0,9.0
1168,1893.0,49.0,14.0,9.0
1169,1894.0,26.0,3.0,9.0
1170,1896.0,24.0,2.0,9.0
1171,1903.0,1486.0,214.0,9.0
1172,1904.0,319.0,29.0,9.0
1173,1905.0,50.0,17.0,9.0
1174,1906.0,71.0,16.0,9.0
1175,1907.0,40.0,11.0,9.0
1176,1914.0,455.0,64.0,9.0
1177,1915.0,229.0,40.0,9.0
1178,1916.0,248.0,35.0,9.0
1179,1923.0,229.0,58.0,9.0
1180,1924.0,115.0,34.0,9.0
1181,1925.0,179.0,25.0,9.0
1182,18056.0,519.0,95.0,9.0
1183,19334.0,122.0,16.0,9.0
1184,22980.0,439.0,92.0,9.0
1185,27508.0,368.0,110.0,9.0
1186,33288.0,144.0,47.0,9.0
1187,35062.0,22.0,11.0,9.0
1188,39514.0,121.0,31.0,9.0
1189,39516.0,145.0,22.0,9.0
1190,56696.0,210.0,44.0,9.0
1191,56702.0,215.0,26.0,9.0
1192,56766.0,218.0,43.0,9.0
1193,64746.0,469.0,67.0,9.0
1194,73235.0,90.0,38.0,9.0
1195,88923.0,1140.0,221.0,9.0
1196,88932.0,176.0,50.0,9.0
1197,89146.0,451.0,79.0,9.0
1198,102728.0,195.0,41.0,9.0
1199,301881.0,97.0,23.0,9.0
1200,301893.0,26.0,5.0,9.0
1201,301894.0,26.0,4.0,9.0
1202,301896.0,67.0,14.0,9.0
1203,301905.0,190.0,36.0,9.0
1204,402728.0,102.0,12.0,9.0
1205,1107916.0,4.0,3.0,9.0
1206,1107917.0,4.0,3.0,9.0
1207,1123042.0,5.0,0.0,9.0
1208,1314299.0,338.0,19.0,9.0
1209,1330636.0,148.0,39.0,9.0
1210,1330806.0,131.0,29.0,9.0
1211,1330820.0,8.0,1.0,9.0
1212,1365725.0,124.0,0.0,9.0
1213,1365727.0,80.0,0.0,9.0
1214,5001385.0,119.0,15.0,9.0
1215,1287993.0,18.0,0.0,2.0
1216,1287994.0,0.0,0.0,12.0
1217,1385294.0,50.0,0.0,2.0
1218,7705.0,775.0,113.0,1.0
1219,2007.0,144.0,40.0,12.0
1220,2009.0,125.0,18.0,12.0
1221,2011.0,1030.0,61.0,12.0
1222,2012.0,391.0,39.0,12.0
1223,2014.0,251.0,73.0,12.0
1224,2015.0,5888.0,1010.0,12.0
1225,2016.0,2289.0,342.0,12.0
1226,2019.0,298.0,63.0,12.0
1227,2023.0,1593.0,316.0,12.0
1228,2024.0,595.0,74.0,12.0
1229,2030.0,2169.0,550.0,12.0
1230,18974.0,619.0,104.0,12.0
1231,18975.0,35.0,12.0,12.0
1232,21446.0,500.0,98.0,12.0
1233,26101.0,1802.0,282.0,12.0
1234,29351.0,231.0,39.0,12.0
1235,31055.0,274.0,43.0,12.0
1236,33294.0,43.0,15.0,12.0
1237,41853.0,157.0,31.0,12.0
1238,41876.0,643.0,182.0,12.0
1239,41884.0,139.0,29.0,12.0
1240,41913.0,379.0,56.0,12.0
1241,62378.0,1146.0,164.0,12.0
1242,68048.0,3903.0,744.0,12.0
1243,79574.0,280.0,43.0,12.0
1244,98387.0,1.0,1.0,12.0
1245,98389.0,231.0,57.0,12.0
1246,108112.0,319.0,34.0,12.0
1247,109886.0,1278.0,147.0,12.0
1248,302007.0,262.0,58.0,12.0
1249,302009.0,257.0,50.0,12.0
1250,318975.0,9.0,0.0,12.0
1251,329351.0,279.0,52.0,12.0
1252,1191569.0,241.0,64.0,12.0
1253,1192192.0,91.0,37.0,12.0
1254,1192461.0,167.0,2.0,12.0
1255,1192467.0,185.0,9.0,12.0
1256,1194068.0,292.0,83.0,12.0
1257,1264863.0,186.0,34.0,12.0
1258,1367207.0,211.0,62.0,12.0
1259,1367210.0,232.0,60.0,12.0
1260,1382642.0,214.0,0.0,12.0
1261,1382643.0,77.0,0.0,12.0
1262,1382645.0,87.0,0.0,12.0
1263,1382646.0,59.0,0.0,12.0
1264,1382647.0,48.0,0.0,12.0
1265,1430023.0,11.0,0.0,12.0
1266,1440293.0,58.0,0.0,11.0
1267,1445250.0,105.0,0.0,12.0
1268,1445251.0,30.0,0.0,12.0
1269,1445252.0,161.0,0.0,12.0
1270,1445253.0,20.0,0.0,12.0
1271,1514722.0,49.0,0.0,12.0
1272,5380.0,470.0,83.0,6.0
1273,5381.0,165.0,27.0,6.0
1274,5382.0,627.0,82.0,6.0
1275,5383.0,156.0,18.0,6.0
1276,2082.0,337.0,80.0,11.0
1277,2085.0,210.0,52.0,11.0
1278,2086.0,178.0,26.0,11.0
1279,2089.0,334.0,45.0,11.0
1280,2090.0,262.0,16.0,11.0
1281,19963.0,1304.0,175.0,11.0
1282,22995.0,248.0,45.0,11.0
1283,31445.0,77.0,15.0,11.0
1284,34666.0,683.0,156.0,11.0
1285,39454.0,232.0,24.0,11.0
1286,39663.0,248.0,47.0,11.0
1287,39745.0,278.0,41.0,11.0
1288,39749.0,162.0,26.0,11.0
1289,39761.0,100.0,20.0,11.0
1290,39925.0,547.0,113.0,11.0
1291,39975.0,329.0,40.0,11.0
1292,40050.0,0.0,0.0,11.0
1293,41161.0,84.0,27.0,11.0
1294,41780.0,602.0,59.0,11.0
1295,42194.0,60.0,15.0,11.0
1296,45722.0,119.0,24.0,11.0
1297,45723.0,183.0,25.0,11.0
1298,53370.0,640.0,65.0,11.0
1299,58205.0,57.0,13.0,11.0
1300,58330.0,71.0,15.0,11.0
1301,58372.0,77.0,18.0,11.0
1302,58490.0,319.0,77.0,11.0
1303,58498.0,126.0,16.0,11.0
1304,85024.0,55.0,6.0,11.0
1305,102834.0,317.0,46.0,11.0
1306,108352.0,97.0,14.0,11.0
1307,108354.0,9.0,0.0,11.0
1308,108356.0,167.0,32.0,11.0
1309,108358.0,1.0,1.0,11.0
1310,120995.0,180.0,31.0,11.0
1311,120997.0,0.0,0.0,11.0
1312,1115483.0,236.0,43.0,11.0
1313,1115799.0,0.0,0.0,11.0
1314,1115864.0,314.0,40.0,11.0
1315,1115885.0,130.0,18.0,11.0
1316,1147184.0,87.0,28.0,11.0
1317,1149672.0,67.0,9.0,11.0
1318,1160842.0,86.0,18.0,11.0
1319,1160863.0,131.0,33.0,11.0
1320,1172141.0,236.0,31.0,11.0
1321,1179133.0,508.0,73.0,11.0
1322,1179146.0,47.0,11.0,11.0
1323,1179150.0,0.0,0.0,11.0
1324,1179153.0,31.0,9.0,11.0
1325,1203333.0,12.0,10.0,11.0
1326,1203336.0,84.0,13.0,11.0
1327,1383418.0,116.0,41.0,11.0
1328,1386676.0,113.0,0.0,11.0
1329,1399487.0,220.0,0.0,11.0
1330,1399519.0,134.0,26.0,11.0
1331,1399521.0,18.0,0.0,11.0
1332,1404305.0,74.0,0.0,11.0
1333,1415392.0,74.0,0.0,11.0
1334,1415394.0,50.0,0.0,11.0
1335,1458417.0,26.0,0.0,11.0
1336,1458715.0,53.0,0.0,11.0
1337,1458721.0,16.0,0.0,11.0
1338,1458722.0,42.0,0.0,11.0
1339,1458723.0,39.0,0.0,11.0
1340,1458724.0,25.0,0.0,11.0
1341,1458725.0,36.0,0.0,11.0
1342,1458727.0,12.0,0.0,11.0
1343,1458728.0,9.0,0.0,11.0
1344,1458729.0,47.0,0.0,11.0
1345,1458731.0,18.0,0.0,11.0
1346,1458734.0,8.0,0.0,11.0
1347,1458737.0,3.0,0.0,11.0
1348,1473045.0,5.0,0.0,11.0
1349,1479166.0,8.0,0.0,11.0
1350,1483990.0,7.0,0.0,11.0
1351,1483992.0,16.0,0.0,11.0
1352,1483993.0,3.0,0.0,11.0
1353,5001488.0,80.0,0.0,11.0
1354,2104.0,244.0,31.0,12.0
1355,2106.0,415.0,65.0,12.0
1356,2108.0,193.0,10.0,12.0
1357,2109.0,275.0,22.0,12.0
1358,2110.0,243.0,36.0,12.0
1359,2111.0,330.0,33.0,12.0
1360,2112.0,245.0,36.0,12.0
1361,2113.0,202.0,26.0,12.0
1362,18310.0,300.0,29.0,12.0
1363,19043.0,125.0,16.0,12.0
1364,19044.0,199.0,25.0,12.0
1365,20234.0,189.0,19.0,12.0
1366,20235.0,64.0,2.0,12.0
1367,20236.0,38.0,3.0,12.0
1368,20237.0,78.0,7.0,12.0
1369,20239.0,214.0,23.0,12.0
1370,21711.0,99.0,16.0,12.0
1371,41248.0,198.0,29.0,12.0
1372,41324.0,47.0,1.0,12.0
1373,41490.0,112.0,9.0,12.0
1374,45498.0,89.0,10.0,12.0
1375,49910.0,195.0,35.0,12.0
1376,65256.0,102.0,7.0,12.0
1377,74215.0,132.0,11.0,12.0
1378,79576.0,155.0,31.0,12.0
1379,82693.0,242.0,23.0,12.0
1380,100672.0,31.0,6.0,12.0
1381,150280.0,25.0,4.0,12.0
1382,150281.0,67.0,7.0,12.0
1383,150282.0,76.0,11.0,12.0
1384,150309.0,150.0,21.0,12.0
1385,150310.0,75.0,1.0,12.0
1386,150311.0,121.0,8.0,12.0
1387,150314.0,146.0,10.0,12.0
1388,150315.0,147.0,14.0,12.0
1389,150316.0,160.0,15.0,12.0
1390,150317.0,153.0,17.0,12.0
1391,150319.0,13.0,13.0,12.0
1392,1150509.0,26.0,25.0,12.0
1393,2137.0,277.0,23.0,4.0
1394,2139.0,148.0,29.0,11.0
1395,2140.0,124.0,21.0,11.0
1396,2147.0,230.0,90.0,11.0
1397,2148.0,49.0,15.0,11.0
1398,17902.0,211.0,52.0,11.0
1399,20056.0,99.0,25.0,11.0
1400,20812.0,65.0,10.0,11.0
1401,41300.0,87.0,0.0,11.0
1402,47181.0,161.0,29.0,11.0
1403,47273.0,192.0,35.0,11.0
1404,49835.0,4.0,3.0,11.0
1405,49839.0,74.0,13.0,11.0
1406,49842.0,36.0,12.0,11.0
1407,55750.0,118.0,0.0,11.0
1408,63670.0,146.0,22.0,11.0
1409,63681.0,57.0,0.0,11.0
1410,63696.0,247.0,89.0,11.0
1411,73007.0,167.0,7.0,11.0
1412,88237.0,45.0,12.0,11.0
1413,88256.0,16.0,16.0,11.0
1414,91271.0,69.0,25.0,11.0
1415,101211.0,21.0,9.0,11.0
1416,101235.0,8.0,8.0,11.0
1417,101348.0,36.0,4.0,11.0
1418,101350.0,41.0,24.0,11.0
1419,105572.0,126.0,17.0,11.0
1420,1150273.0,147.0,23.0,11.0
1421,1150456.0,18.0,8.0,11.0
