ID_ALUNO;CODIGO_IES;RACA;PAIS_ORIGEM;GENERO;IDADE
683;3;Preta;Brasil;Masculino;43
684;3;Branca;Brasil;Masculino;34
685;3;Parda;Brasil;Masculino;32
686;3;Preta;Brasil;Feminino;32
687;3;Parda;Brasil;Masculino;30
688;3;Branca;Brasil;Masculino;28
689;3;Parda;Brasil;Feminino;56
690;3;Indígena;Brasil;Masculino;28
691;3;Parda;Brasil;Masculino;32
692;3;Parda;Brasil;Masculino;32
693;3;Branca;Brasil;Masculino;25
694;3;Parda;Brasil;Masculino;24
695;3;Preta;Brasil;Feminino;23
696;3;Preta;Brasil;Feminino;32
697;3;Parda;Brasil;Masculino;20
698;3;Branca;Brasil;Feminino;23
699;3;Parda;Brasil;Masculino;36
700;3;Preta;Brasil;Masculino;23
701;3;Parda;Brasil;Feminino;28
702;3;Branca;Brasil;Masculino;39
703;3;Branca;Brasil;Masculino;30
704;3;Parda;Brasil;Feminino;26
705;3;Branca;Brasil;Masculino;32
706;3;Parda;Brasil;Masculino;29
707;3;Branca;Brasil;Masculino;25
708;3;Parda;Brasil;Masculino;28
709;3;Parda;Brasil;Masculino;18
710;3;Parda;Brasil;Masculino;22
711;3;Preta;Brasil;Feminino;25
712;3;Branca;Brasil;Masculino;21
713;3;Branca;Brasil;Masculino;32
714;3;Branca;Brasil;Feminino;32
715;3;Parda;Brasil;Masculino;42
716;3;Parda;Brasil;Masculino;25
717;3;Parda;Brasil;Masculino;23
718;3;Parda;Brasil;Feminino;24
719;3;Parda;Brasil;Masculino;59
720;3;Parda;Brasil;Feminino;27
721;3;Parda;Brasil;Masculino;33
722;3;Amarela;Brasil;Feminino;32
723;3;Parda;Brasil;Masculino;31
724;3;Preta;Brasil;Masculino;24
725;3;Branca;Brasil;Feminino;56
726;3;Branca;Brasil;Masculino;34
727;3;Preta;Brasil;Masculino;44
728;3;Parda;Brasil;Feminino;29
729;3;Branca;Brasil;Masculino;24
730;3;Preta;Brasil;Masculino;22
731;3;Preta;Brasil;Masculino;24
732;3;Parda;Brasil;Feminino;54
733;3;Parda;Brasil;Feminino;42
734;3;Parda;Brasil;Masculino;44
735;3;Parda;Brasil;Feminino;53
736;3;Parda;Brasil;Feminino;22
737;3;Branca;Brasil;Masculino;30
738;3;Parda;Brasil;Masculino;25
739;3;Parda;Brasil;Feminino;26
740;3;Parda;Brasil;Masculino;30
741;3;Amarela;Brasil;Masculino;45
742;3;Parda;Brasil;Feminino;66
743;3;Parda;Brasil;Masculino;25
744;3;Parda;Brasil;Feminino;35
745;3;Parda;Brasil;Feminino;29
746;3;Parda;Brasil;Feminino;42
747;3;Parda;Brasil;Masculino;27
748;3;Parda;Brasil;Masculino;22
749;3;Parda;Brasil;Feminino;23
750;3;Branca;Brasil;Feminino;36
751;3;Preta;Brasil;Feminino;46
752;3;Branca;Brasil;Feminino;40
753;3;Preta;Brasil;Feminino;45
754;3;Amarela;Brasil;Masculino;45
755;3;Parda;Brasil;Feminino;27
756;3;Preta;Brasil;Feminino;46
757;3;Parda;Brasil;Masculino;40
758;3;Parda;Brasil;Feminino;48
759;3;Preta;Brasil;Masculino;46
760;3;Parda;Brasil;Feminino;27
761;3;Parda;Brasil;Feminino;24
762;3;Parda;Brasil;Feminino;46
763;3;Parda;Brasil;Masculino;48
764;3;Preta;Brasil;Masculino;42
765;3;Preta;Brasil;Feminino;56
766;3;Preta;Brasil;Masculino;33
767;3;Parda;Brasil;Masculino;38
768;3;Amarela;Brasil;Masculino;22
769;3;Parda;Brasil;Masculino;35
770;3;Parda;Brasil;Masculino;33
771;3;Parda;Brasil;Masculino;23
772;3;Parda;Brasil;Feminino;26
773;3;Parda;Brasil;Masculino;26
774;3;Parda;Brasil;Masculino;29
775;3;Branca;Brasil;Feminino;26
776;3;Branca;Brasil;Masculino;25
777;3;Parda;Brasil;Masculino;23
778;3;Parda;Brasil;Feminino;37
779;3;Parda;Brasil;Masculino;26
780;3;Parda;Brasil;Feminino;43
781;3;Branca;Brasil;Feminino;27
782;3;Parda;Brasil;Masculino;48
783;3;Parda;Brasil;Feminino;46
784;3;Parda;Brasil;Feminino;28
785;3;Preta;Brasil;Feminino;24
786;3;Parda;Brasil;Feminino;35
787;3;Parda;Brasil;Feminino;38
788;3;Parda;Brasil;Masculino;28
789;3;Parda;Brasil;Masculino;47
790;3;Parda;Brasil;Feminino;23
791;3;Parda;Brasil;Masculino;25
792;3;Parda;Brasil;Feminino;23
793;3;Parda;Brasil;Masculino;22
794;3;Parda;Brasil;Masculino;38
795;3;Parda;Brasil;Masculino;40
796;3;Parda;Brasil;Masculino;36
797;3;Parda;Brasil;Feminino;26
798;3;Branca;Brasil;Masculino;25
799;3;Parda;Brasil;Masculino;26
800;3;Parda;Brasil;Masculino;25
801;3;Parda;Brasil;Masculino;23
802;3;Preta;Brasil;Masculino;24
803;3;Preta;Brasil;Masculino;23
804;3;Branca;Brasil;Feminino;33
805;3;Branca;Brasil;Feminino;49
806;3;Parda;Brasil;Masculino;24
807;3;Parda;Brasil;Feminino;30
808;3;Parda;Brasil;Feminino;21
809;3;Preta;Brasil;Feminino;26
810;3;Parda;Brasil;Masculino;30
811;3;Parda;Brasil;Feminino;33
812;3;Parda;Brasil;Masculino;34
813;3;Preta;Brasil;Masculino;31
814;3;Preta;Brasil;Masculino;29
815;3;Preta;Brasil;Masculino;39
816;3;Branca;Brasil;Masculino;28
817;3;Parda;Brasil;Masculino;43
818;3;Branca;Brasil;Feminino;25
819;3;Preta;Brasil;Feminino;45
820;3;Branca;Brasil;Feminino;37
821;3;Parda;Brasil;Feminino;29
822;3;Parda;Brasil;Feminino;43
823;3;Branca;Brasil;Masculino;32
824;3;Preta;Brasil;Feminino;25
825;3;Parda;Brasil;Feminino;26
826;3;Parda;Brasil;Feminino;21
827;3;Parda;Brasil;Feminino;20
828;3;Parda;Brasil;Masculino;22
829;3;Parda;Brasil;Feminino;29
830;3;Parda;Brasil;Feminino;28
831;3;Preta;Brasil;Feminino;36
832;3;Preta;Brasil;Feminino;22
833;3;Parda;Brasil;Feminino;25
834;3;Branca;Brasil;Feminino;60
835;3;Preta;Brasil;Masculino;35
836;3;Preta;Brasil;Masculino;21
837;3;Branca;Brasil;Masculino;31
838;3;Parda;Brasil;Masculino;45
839;3;Parda;Brasil;Masculino;28
840;3;Parda;Brasil;Feminino;46
841;3;Preta;Brasil;Masculino;36
842;3;Preta;Brasil;Masculino;25
843;3;Parda;Brasil;Masculino;31
844;3;Preta;Brasil;Masculino;62
845;3;Parda;Brasil;Masculino;63
846;3;Parda;Brasil;Masculino;30
847;3;Parda;Brasil;Feminino;67
848;3;Parda;Brasil;Feminino;51
849;3;Parda;Brasil;Feminino;24
850;3;Parda;Brasil;Feminino;22
851;3;Parda;Brasil;Masculino;31
852;3;Branca;Brasil;Masculino;31
853;3;Parda;Brasil;Feminino;28
854;3;Branca;Brasil;Feminino;23
855;3;Parda;Brasil;Masculino;23
856;3;Parda;Brasil;Masculino;28
857;3;Branca;Brasil;Feminino;37
858;3;Parda;Brasil;Masculino;31
859;3;Preta;Brasil;Masculino;35
860;3;Parda;Brasil;Masculino;28
861;3;Parda;Brasil;Masculino;21
862;3;Branca;Brasil;Masculino;30
863;3;Branca;Brasil;Feminino;45
864;3;Parda;Brasil;Masculino;38
865;3;Branca;Brasil;Masculino;22
866;3;Parda;Brasil;Masculino;22
867;3;Parda;Brasil;Masculino;54
868;3;Parda;Brasil;Feminino;46
869;3;Branca;Brasil;Feminino;30
870;3;Parda;Brasil;Feminino;53
871;3;Parda;Brasil;Feminino;43
872;3;Amarela;Brasil;Feminino;25
873;3;Preta;Brasil;Masculino;27
874;3;Preta;Brasil;Masculino;26
875;3;Branca;Brasil;Masculino;24
876;3;Branca;Brasil;Masculino;25
877;3;Parda;Brasil;Feminino;55
878;3;Parda;Brasil;Feminino;49
879;3;Preta;Brasil;Masculino;42
880;3;Parda;Brasil;Masculino;24
881;3;Parda;Brasil;Masculino;22
882;3;Parda;Brasil;Feminino;72
883;3;Parda;Brasil;Feminino;24
884;3;Parda;Brasil;Masculino;40
885;3;Parda;Brasil;Masculino;31
886;3;Preta;Brasil;Feminino;38
887;3;Preta;Brasil;Feminino;43
888;3;Parda;Brasil;Feminino;43
889;3;Preta;Brasil;Masculino;42
890;3;Branca;Brasil;Masculino;26
891;3;Parda;Brasil;Feminino;20
892;3;Parda;Brasil;Masculino;24
893;3;Parda;Brasil;Feminino;35
894;3;Branca;Brasil;Feminino;33
895;3;Parda;Brasil;Masculino;25
896;3;Parda;Brasil;Feminino;22
897;3;Preta;Brasil;Masculino;26
898;3;Branca;Brasil;Masculino;35
899;3;Parda;Brasil;Masculino;36
900;3;Parda;Brasil;Feminino;35
901;3;Branca;Brasil;Feminino;33
902;3;Amarela;Brasil;Feminino;28
903;3;Parda;Brasil;Masculino;26
904;3;Parda;Brasil;Masculino;42
905;3;Parda;Brasil;Feminino;24
906;3;Parda;Brasil;Masculino;26
907;3;Branca;Brasil;Masculino;25
908;3;Parda;Brasil;Feminino;25
909;3;Parda;Brasil;Feminino;21
910;3;Branca;Brasil;Masculino;22
911;3;Branca;Brasil;Masculino;32
912;3;Parda;Brasil;Masculino;30
913;3;Parda;Brasil;Feminino;25
914;3;Parda;Brasil;Feminino;27
915;3;Branca;Brasil;Masculino;22
916;3;Branca;Brasil;Feminino;27
917;3;Parda;Brasil;Feminino;31
918;3;Preta;Brasil;Masculino;28
919;3;Preta;Brasil;Feminino;25
920;3;Parda;Brasil;Feminino;23
921;3;Parda;Brasil;Feminino;20
922;3;Branca;Brasil;Feminino;30
923;3;Parda;Brasil;Feminino;26
924;3;Branca;Brasil;Masculino;23
925;3;Preta;Brasil;Masculino;23
926;3;Parda;Brasil;Masculino;20
927;3;Parda;Brasil;Feminino;26
928;3;Parda;Brasil;Feminino;26
929;3;Parda;Brasil;Feminino;29
930;3;Parda;Brasil;Masculino;25
931;3;Parda;Brasil;Feminino;23
932;3;Parda;Brasil;Feminino;28
933;3;Branca;Brasil;Feminino;46
934;3;Preta;Brasil;Masculino;32
935;3;Parda;Brasil;Masculino;23
936;3;Parda;Brasil;Masculino;32
937;3;Parda;Brasil;Masculino;40
938;3;Branca;Brasil;Masculino;31
939;3;Branca;Brasil;Masculino;28
940;3;Preta;Brasil;Feminino;50
941;3;Parda;Brasil;Feminino;27
942;3;Parda;Brasil;Masculino;31
943;3;Preta;Brasil;Masculino;56
944;3;Branca;Brasil;Masculino;31
945;3;Parda;Brasil;Masculino;48
946;3;Parda;Brasil;Masculino;35
947;3;Parda;Brasil;Feminino;29
948;3;Preta;Brasil;Feminino;40
949;3;Parda;Brasil;Masculino;36
950;3;Branca;Brasil;Masculino;40
951;3;Preta;Brasil;Masculino;34
952;3;Parda;Brasil;Masculino;35
953;3;Branca;Brasil;Feminino;22
954;3;Preta;Brasil;Feminino;34
955;3;Branca;Brasil;Feminino;30
956;3;Branca;Brasil;Feminino;23
957;3;Branca;Brasil;Feminino;28
958;3;Branca;Brasil;Feminino;23
959;3;Branca;Brasil;Feminino;24
960;3;Parda;Brasil;Feminino;35
961;3;Parda;Brasil;Feminino;24
962;3;Parda;Brasil;Feminino;38
963;3;Preta;Brasil;Masculino;27
964;3;Branca;Brasil;Feminino;51
965;3;Parda;Brasil;Feminino;23
966;3;Parda;Brasil;Feminino;42
967;3;Branca;Brasil;Masculino;36
968;3;Parda;Brasil;Feminino;28
969;3;Parda;Brasil;Masculino;22
970;3;Branca;Brasil;Masculino;20
971;3;Parda;Brasil;Masculino;27
972;3;Parda;Brasil;Feminino;25
973;3;Parda;Brasil;Feminino;24
974;3;Parda;Brasil;Feminino;24
975;3;Parda;Brasil;Masculino;46
976;3;Parda;Brasil;Feminino;22
977;3;Parda;Brasil;Feminino;25
978;4;Parda;Brasil;Masculino;48
979;4;Parda;Brasil;Masculino;45
980;4;Parda;Brasil;Masculino;38
981;4;Parda;Brasil;Feminino;30
982;4;Parda;Brasil;Feminino;38
983;4;Parda;Brasil;Feminino;45
984;4;Branca;Brasil;Masculino;25
985;4;Parda;Brasil;Feminino;24
986;4;Parda;Brasil;Feminino;23
987;4;Parda;Brasil;Feminino;20
988;4;Parda;Brasil;Feminino;25
989;4;Parda;Brasil;Masculino;64
990;4;Parda;Brasil;Masculino;24
991;4;Parda;Brasil;Masculino;24
992;4;Parda;Brasil;Masculino;22
993;4;Parda;Brasil;Masculino;26
994;4;Preta;Brasil;Masculino;37
995;4;Parda;Brasil;Masculino;25
996;4;Parda;Brasil;Masculino;32
997;4;Parda;Brasil;Masculino;45
998;4;Preta;Brasil;Masculino;48
999;4;Parda;Brasil;Feminino;24
1000;4;Parda;Brasil;Masculino;23
1001;4;Parda;Brasil;Feminino;38
1002;4;Parda;Brasil;Feminino;27
1003;4;Branca;Brasil;Feminino;24
1004;4;Parda;Brasil;Masculino;39
1005;4;Branca;Brasil;Feminino;24
1006;4;Parda;Brasil;Feminino;20
1007;4;Parda;Brasil;Masculino;23
1008;4;Parda;Brasil;Feminino;42
1009;4;Parda;Brasil;Feminino;38
1010;4;Parda;Brasil;Masculino;36
1011;4;Parda;Brasil;Masculino;21
1012;4;Parda;Brasil;Masculino;24
1013;4;Parda;Brasil;Feminino;22
1014;4;Parda;Brasil;Feminino;25
1015;4;Preta;Brasil;Masculino;35
1016;4;Parda;Brasil;Feminino;23
1017;4;Parda;Brasil;Masculino;31
1018;4;Preta;Brasil;Masculino;22
1019;4;Parda;Brasil;Masculino;32
1020;4;Parda;Brasil;Masculino;42
1021;4;Parda;Brasil;Masculino;29
1022;4;Parda;Brasil;Feminino;28
1023;4;Parda;Brasil;Feminino;28
1024;4;Parda;Brasil;Feminino;25
1025;4;Parda;Brasil;Masculino;38
1026;4;Parda;Brasil;Feminino;21
1027;4;Parda;Brasil;Feminino;21
1028;4;Parda;Brasil;Feminino;23
1029;4;Branca;Brasil;Masculino;21
1030;4;Parda;Brasil;Masculino;21
1031;4;Parda;Brasil;Feminino;26
1032;4;Parda;Brasil;Feminino;21
1033;4;Branca;Brasil;Feminino;22
1034;4;Parda;Brasil;Masculino;27
1035;4;Parda;Brasil;Masculino;35
1036;4;Parda;Brasil;Feminino;49
1037;4;Parda;Brasil;Feminino;20
1038;4;Parda;Brasil;Masculino;22
1039;4;Parda;Brasil;Masculino;20
1040;4;Parda;Brasil;Feminino;29
1041;4;Preta;Brasil;Feminino;29
1042;4;Branca;Brasil;Feminino;28
1043;4;Preta;Brasil;Masculino;37
1044;4;Branca;Brasil;Masculino;24
1045;4;Parda;Brasil;Masculino;25
1046;4;Parda;Brasil;Feminino;24
1047;4;Parda;Brasil;Masculino;26
1048;4;Parda;Brasil;Feminino;30
1049;4;Parda;Brasil;Masculino;22
1050;4;Parda;Brasil;Feminino;21
1051;4;Branca;Brasil;Masculino;20
1052;4;Parda;Brasil;Masculino;20
1053;4;Parda;Brasil;Masculino;26
1054;4;Parda;Brasil;Feminino;23
1055;4;Parda;Brasil;Masculino;27
1056;4;Parda;Brasil;Feminino;39
1057;4;Parda;Brasil;Feminino;24
1058;4;Parda;Brasil;Masculino;25
1059;4;Branca;Brasil;Masculino;24
1060;4;Parda;Brasil;Masculino;40
1061;4;Parda;Brasil;Feminino;24
1062;4;Parda;Brasil;Masculino;25
1063;4;Parda;Brasil;Feminino;22
1064;4;Parda;Brasil;Masculino;24
1065;4;Parda;Brasil;Masculino;44
1066;4;Preta;Brasil;Feminino;23
1067;4;Parda;Brasil;Feminino;24
1068;4;Parda;Brasil;Masculino;20
1069;4;Parda;Brasil;Feminino;22
1070;4;Parda;Brasil;Masculino;48
1071;4;Indígena;Brasil;Feminino;33
1072;4;Parda;Brasil;Feminino;19
1073;4;Parda;Brasil;Masculino;28
1074;4;Parda;Brasil;Masculino;34
1075;4;Parda;Brasil;Masculino;23
1076;4;Parda;Brasil;Feminino;22
1077;4;Parda;Brasil;Feminino;21
1078;4;Branca;Brasil;Masculino;32
1079;4;Parda;Brasil;Masculino;25
1080;4;Parda;Brasil;Feminino;38
1081;4;Parda;Brasil;Feminino;25
1082;4;Parda;Brasil;Masculino;35
1083;4;Parda;Brasil;Masculino;27
1084;4;Branca;Brasil;Feminino;23
1085;4;Parda;Brasil;Masculino;23
1086;4;Parda;Brasil;Masculino;23
1087;4;Parda;Brasil;Masculino;22
1088;4;Parda;Brasil;Masculino;22
1089;4;Parda;Brasil;Feminino;21
1090;4;Parda;Brasil;Masculino;24
1091;4;Parda;Brasil;Masculino;40
1092;4;Branca;Brasil;Feminino;28
1093;4;Parda;Brasil;Masculino;21
1094;4;Branca;Brasil;Masculino;29
1095;4;Parda;Brasil;Masculino;27
1096;4;Parda;Brasil;Masculino;24
1097;4;Parda;Brasil;Masculino;23
1098;4;Parda;Brasil;Masculino;23
1099;4;Parda;Brasil;Masculino;27
1100;4;Parda;Brasil;Feminino;23
1101;4;Branca;Brasil;Feminino;22
1102;4;Parda;Brasil;Feminino;20
1103;4;Parda;Brasil;Masculino;23
1104;4;Parda;Brasil;Feminino;23
1105;4;Parda;Brasil;Masculino;23
1106;4;Indígena;Brasil;Feminino;22
1107;4;Parda;Brasil;Feminino;62
1108;4;Parda;Brasil;Masculino;24
1109;4;Parda;Brasil;Feminino;35
1110;4;Indígena;Brasil;Masculino;30
1111;4;Parda;Brasil;Feminino;22
1112;4;Branca;Brasil;Feminino;22
1113;4;Branca;Brasil;Masculino;35
1114;4;Parda;Brasil;Masculino;49
1115;4;Parda;Brasil;Feminino;23
1116;4;Branca;Brasil;Masculino;53
1117;4;Parda;Brasil;Masculino;20
1118;4;Parda;Brasil;Feminino;39
1119;4;Parda;Brasil;Masculino;25
1120;4;Parda;Brasil;Masculino;26
1121;4;Parda;Brasil;Feminino;24
1122;4;Parda;Brasil;Masculino;39
1123;4;Parda;Brasil;Masculino;23
1124;4;Parda;Brasil;Feminino;27
1125;4;Parda;Brasil;Masculino;24
1126;4;Parda;Brasil;Masculino;24
1127;4;Parda;Brasil;Masculino;22
1128;4;Parda;Brasil;Feminino;24
1129;4;Parda;Brasil;Masculino;24
1130;4;Parda;Brasil;Feminino;45
1131;4;Parda;Brasil;Masculino;37
1132;4;Branca;Brasil;Masculino;22
1133;4;Parda;Brasil;Masculino;22
1134;4;Parda;Brasil;Masculino;40
1135;4;Branca;Brasil;Feminino;31
1136;4;Parda;Brasil;Masculino;43
1137;4;Parda;Brasil;Masculino;24
1138;4;Parda;Brasil;Masculino;34
1139;4;Parda;Brasil;Feminino;25
1140;4;Parda;Brasil;Feminino;22
1141;4;Parda;Brasil;Feminino;25
1142;4;Parda;Brasil;Feminino;21
1143;4;Parda;Brasil;Masculino;37
1144;4;Parda;Brasil;Feminino;25
1145;4;Parda;Brasil;Masculino;26
1146;4;Parda;Brasil;Masculino;32
1147;4;Parda;Brasil;Masculino;28
1148;4;Parda;Brasil;Feminino;35
1149;4;Parda;Brasil;Masculino;26
1150;4;Parda;Brasil;Feminino;26
1151;4;Parda;Brasil;Feminino;42
1152;4;Parda;Brasil;Feminino;41
1153;4;Parda;Brasil;Feminino;27
1154;4;Parda;Brasil;Feminino;23
1155;4;Branca;Brasil;Feminino;27
1156;4;Parda;Brasil;Masculino;28
1157;4;Aluno não quis declarar cor/raça;Brasil;Masculino;31
1158;4;Parda;Brasil;Feminino;26
1159;4;Parda;Brasil;Feminino;29
1160;4;Parda;Brasil;Masculino;30
1161;4;Indígena;Brasil;Feminino;46
1162;4;Parda;Brasil;Masculino;42
1163;4;Parda;Brasil;Masculino;41
1164;4;Parda;Brasil;Masculino;42
1165;4;Indígena;Brasil;Masculino;27
1166;4;Indígena;Brasil;Masculino;48
1167;4;Indígena;Brasil;Masculino;50
1168;4;Branca;Brasil;Masculino;29
1169;4;Parda;Brasil;Feminino;21
1170;4;Parda;Brasil;Feminino;25
1171;4;Parda;Brasil;Masculino;31
1172;4;Parda;Brasil;Feminino;23
1173;4;Parda;Brasil;Feminino;24
1174;4;Branca;Brasil;Masculino;49
1175;4;Parda;Brasil;Masculino;37
1176;4;Parda;Brasil;Feminino;41
1177;4;Preta;Brasil;Feminino;42
1178;4;Parda;Brasil;Masculino;21
1179;4;Parda;Brasil;Feminino;25
1180;4;Parda;Brasil;Feminino;23
1181;4;Parda;Brasil;Feminino;31
1182;4;Parda;Brasil;Feminino;22
1183;4;Parda;Brasil;Masculino;27
1184;4;Branca;Brasil;Masculino;24
1185;4;Parda;Brasil;Feminino;23
1186;4;Parda;Brasil;Masculino;23
1187;4;Branca;Brasil;Feminino;27
1188;4;Parda;Brasil;Feminino;31
1189;4;Parda;Brasil;Masculino;20
1190;4;Branca;Brasil;Feminino;27
1191;4;Aluno não quis declarar cor/raça;Brasil;Feminino;25
1192;4;Parda;Brasil;Feminino;30
1193;4;Parda;Brasil;Masculino;38
1194;4;Parda;Brasil;Feminino;48
1195;4;Parda;Brasil;Masculino;27
1196;4;Parda;Brasil;Feminino;22
1197;4;Parda;Brasil;Masculino;27
1198;4;Parda;Brasil;Masculino;41
1199;4;Parda;Brasil;Masculino;39
1200;4;Parda;Brasil;Masculino;48
1201;4;Parda;Brasil;Feminino;46
1202;4;Parda;Brasil;Feminino;48
1203;4;Parda;Brasil;Feminino;35
1204;4;Parda;Brasil;Feminino;25
1205;4;Parda;Brasil;Feminino;47
1206;4;Parda;Brasil;Feminino;25
1207;4;Parda;Brasil;Masculino;25
1208;4;Parda;Brasil;Feminino;27
1209;4;Parda;Brasil;Feminino;22
1210;4;Branca;Brasil;Feminino;23
1211;4;Branca;Brasil;Masculino;25
1212;4;Parda;Brasil;Masculino;57
1213;4;Parda;Brasil;Masculino;27
1214;4;Parda;Brasil;Masculino;27
1215;4;Parda;Brasil;Masculino;26
1216;4;Parda;Brasil;Feminino;24
1217;5;Parda;Brasil;Masculino;30
1218;5;Preta;Brasil;Masculino;40
1219;5;Parda;Brasil;Feminino;33
1220;5;Preta;Brasil;Feminino;28
1221;5;Parda;Brasil;Masculino;26
1222;5;Parda;Brasil;Feminino;25
1223;5;Branca;Brasil;Feminino;24
1224;5;Parda;Brasil;Masculino;62
1225;5;Parda;Brasil;Masculino;25
1226;5;Parda;Brasil;Feminino;27
1227;5;Parda;Brasil;Feminino;23
1228;5;Parda;Brasil;Feminino;22
1229;5;Branca;Brasil;Masculino;25
1230;5;Parda;Brasil;Feminino;20
1231;5;Branca;Brasil;Masculino;20
1232;5;Parda;Brasil;Masculino;39
1233;5;Parda;Brasil;Masculino;29
1234;5;Parda;Brasil;Masculino;24
1235;5;Branca;Brasil;Feminino;33
1236;5;Branca;Brasil;Masculino;23
1237;5;Parda;Brasil;Feminino;22
1238;5;Parda;Brasil;Feminino;22
1239;5;Parda;Brasil;Feminino;25
1240;5;Branca;Brasil;Feminino;24
1241;5;Parda;Brasil;Feminino;23
1242;5;Parda;Brasil;Masculino;28
1243;5;Parda;Brasil;Masculino;20
1244;5;Parda;Brasil;Masculino;37
1245;5;Parda;Brasil;Feminino;28
1246;5;Branca;Brasil;Masculino;43
1247;5;Parda;Brasil;Masculino;26
1248;5;Parda;Brasil;Feminino;23
1249;5;Parda;Brasil;Masculino;21
1250;5;Parda;Brasil;Masculino;19
1251;5;Parda;Brasil;Feminino;44
1252;5;Parda;Brasil;Feminino;31
1253;5;Branca;Brasil;Feminino;42
1254;5;Preta;Brasil;Feminino;28
1255;5;Parda;Brasil;Feminino;29
1256;5;Parda;Brasil;Feminino;25
1257;5;Parda;Brasil;Feminino;48
1258;5;Parda;Brasil;Feminino;20
1259;5;Branca;Brasil;Feminino;34
1260;5;Parda;Brasil;Masculino;28
1261;5;Parda;Brasil;Masculino;23
1262;5;Parda;Brasil;Feminino;34
1263;5;Branca;Brasil;Masculino;46
1264;5;Branca;Brasil;Masculino;28
1265;5;Preta;Brasil;Masculino;47
1266;5;Parda;Brasil;Masculino;24
1267;5;Branca;Brasil;Feminino;24
1268;5;Parda;Brasil;Masculino;30
1269;5;Parda;Brasil;Masculino;42
1270;5;Parda;Brasil;Feminino;41
1271;5;Parda;Brasil;Feminino;23
1272;5;Parda;Brasil;Feminino;28
1273;5;Parda;Brasil;Feminino;21
1274;5;Parda;Brasil;Masculino;22
1275;5;Preta;Brasil;Masculino;32
1276;5;Parda;Brasil;Feminino;21
1277;5;Parda;Brasil;Feminino;31
1278;5;Branca;Brasil;Feminino;21
1279;5;Parda;Brasil;Masculino;60
1280;5;Parda;Brasil;Masculino;25
1281;5;Parda;Brasil;Masculino;34
1282;5;Parda;Brasil;Masculino;21
1283;5;Parda;Brasil;Masculino;31
1284;5;Parda;Brasil;Masculino;29
1285;5;Parda;Brasil;Feminino;27
1286;5;Branca;Brasil;Masculino;40
1287;5;Parda;Brasil;Masculino;28
1288;5;Parda;Brasil;Masculino;58
1289;5;Parda;Brasil;Masculino;35
1290;5;Branca;Brasil;Feminino;25
1291;5;Parda;Brasil;Feminino;38
1292;5;Parda;Brasil;Feminino;26
1293;5;Parda;Brasil;Feminino;48
1294;5;Preta;Brasil;Feminino;52
1295;5;Parda;Brasil;Feminino;27
1296;5;Parda;Brasil;Feminino;35
1297;5;Branca;Brasil;Masculino;44
1298;5;Preta;Brasil;Masculino;32
1299;5;Parda;Brasil;Masculino;33
1300;5;Parda;Brasil;Masculino;29
1301;5;Parda;Brasil;Masculino;28
1302;5;Parda;Brasil;Masculino;51
1303;5;Parda;Brasil;Feminino;27
1304;5;Parda;Brasil;Masculino;22
1305;5;Branca;Brasil;Masculino;20
1306;5;Parda;Brasil;Masculino;26
1307;5;Parda;Brasil;Feminino;30
1308;5;Branca;Brasil;Masculino;27
1309;5;Parda;Brasil;Feminino;24
1310;5;Branca;Brasil;Masculino;37
1311;5;Parda;Brasil;Masculino;40
1312;5;Parda;Brasil;Masculino;25
1313;5;Parda;Brasil;Masculino;57
1314;5;Branca;Brasil;Feminino;36
1315;5;Parda;Brasil;Masculino;24
1316;5;Parda;Brasil;Feminino;21
1317;5;Parda;Brasil;Feminino;20
1318;5;Parda;Brasil;Masculino;50
1319;5;Preta;Brasil;Feminino;29
1320;5;Parda;Brasil;Masculino;35
1321;5;Preta;Brasil;Feminino;40
1322;5;Branca;Brasil;Masculino;37
1323;5;Parda;Brasil;Masculino;31
1324;5;Parda;Brasil;Masculino;26
1325;5;Branca;Brasil;Masculino;22
1326;5;Parda;Brasil;Masculino;21
1327;5;Parda;Brasil;Feminino;23
1328;5;Parda;Brasil;Feminino;21
1329;5;Parda;Brasil;Masculino;32
1330;5;Parda;Brasil;Masculino;29
1331;5;Parda;Brasil;Masculino;27
1332;5;Parda;Brasil;Masculino;26
1333;5;Parda;Brasil;Masculino;22
1334;5;Preta;Brasil;Masculino;25
1335;5;Parda;Brasil;Masculino;23
1336;5;Branca;Brasil;Masculino;21
1337;5;Parda;Brasil;Masculino;22
1338;5;Parda;Brasil;Masculino;22
1339;5;Parda;Brasil;Feminino;23
1340;5;Parda;Brasil;Feminino;28
1341;5;Preta;Brasil;Feminino;27
1342;5;Preta;Angola;Masculino;30
1343;5;Parda;Brasil;Feminino;23
1344;5;Parda;Brasil;Masculino;22
1345;5;Parda;Brasil;Masculino;51
1346;5;Parda;Brasil;Masculino;28
1347;5;Parda;Brasil;Feminino;24
1348;5;Parda;Brasil;Feminino;29
1349;5;Parda;Brasil;Masculino;20
1350;5;Preta;Brasil;Masculino;60
1351;5;Parda;Brasil;Masculino;34
1352;5;Branca;Brasil;Feminino;49
1353;5;Parda;Brasil;Feminino;34
1354;5;Preta;Brasil;Masculino;30
1355;5;Parda;Brasil;Masculino;40
1356;5;Branca;Brasil;Masculino;24
1357;5;Parda;Brasil;Masculino;45
1358;5;Parda;Brasil;Feminino;26
1359;5;Preta;Brasil;Feminino;46
